"claim_id","accident_date","transaction_date","payment_amount"
18371,2025-05-31,"2025-08-11",2117.55
18426,2025-06-08,"2025-08-11",1126.13
13662,2023-08-30,"2025-08-12",9762.66
14187,2023-09-29,"2025-08-12",3784.34
15033,2024-11-17,"2025-08-12",606.9
15224,2024-11-27,"2025-08-12",0
16462,2024-09-21,"2025-08-12",33252.13
16571,2025-07-18,"2025-08-12",4798.83
16714,2025-06-09,"2025-08-12",-472.63
17587,2025-02-20,"2025-08-12",924.62
18031,2025-07-23,"2025-08-12",4198.8
15219,2024-11-23,"2025-08-13",129.48
15323,2024-08-05,"2025-08-13",2382.84
16930,2025-05-06,"2025-08-13",15594.07
17159,2025-06-22,"2025-08-13",4392.58
17232,2025-04-10,"2025-08-13",1158.01
17521,2025-06-07,"2025-08-13",-578.51
18400,2025-06-05,"2025-08-13",2804.99
18441,2025-07-15,"2025-08-13",3459.28
14430,2024-07-11,"2025-08-14",38775.27
14470,2024-10-26,"2025-08-14",3597.39
15199,2024-09-22,"2025-08-14",1846.75
16436,2024-11-13,"2025-08-14",0
16542,2025-06-28,"2025-08-14",6061.05
17463,2025-07-15,"2025-08-14",24889.75
18344,2025-02-03,"2025-08-14",383.72
18376,2025-05-12,"2025-08-14",19317.55
18715,2025-03-03,"2025-08-14",1104.59
15233,2024-06-20,"2025-08-15",336.63
15918,2024-05-31,"2025-08-15",3213.64
16394,2024-12-04,"2025-08-15",562.41
16397,2024-05-26,"2025-08-15",3904.63
16627,2025-02-12,"2025-08-15",2447.07
17097,2025-03-30,"2025-08-15",2718.55
17140,2025-06-17,"2025-08-15",1951
17611,2025-02-06,"2025-08-15",3664.34
18280,2025-01-23,"2025-08-15",46.51
14835,2024-07-23,"2025-08-16",73.69
16352,2024-09-04,"2025-08-16",531.72
17151,2025-07-27,"2025-08-16",197324.09
17179,2025-03-22,"2025-08-16",10228.01
17292,2025-02-21,"2025-08-16",12376.68
17501,2025-07-25,"2025-08-16",38.71
17711,2025-06-11,"2025-08-16",8959.48
18156,2025-07-13,"2025-08-16",1372.96
18253,2025-05-22,"2025-08-16",2127.22
18461,2025-01-15,"2025-08-16",6624.76
12885,2023-08-06,"2025-08-17",458.54
14850,2024-03-29,"2025-08-17",24535.66
15445,2024-03-27,"2025-08-17",1484.82
15511,2024-12-29,"2025-08-17",1.63
16148,2024-12-13,"2025-08-17",86.21
16484,2024-09-25,"2025-08-17",190.5
17310,2025-05-14,"2025-08-17",0
17449,2025-01-11,"2025-08-17",2435.92
18169,2025-01-31,"2025-08-17",1137.52
18318,2025-04-21,"2025-08-17",1568.99
18595,2025-03-27,"2025-08-17",43784.65
18597,2025-07-26,"2025-08-17",3714.49
14841,2024-05-20,"2025-08-18",138.73
15349,2024-07-11,"2025-08-18",2401.69
15825,2024-10-20,"2025-08-18",1906.49
16772,2025-05-06,"2025-08-18",393799.05
17181,2025-04-07,"2025-08-18",136685.73
17349,2025-02-12,"2025-08-18",2508.01
17492,2025-03-08,"2025-08-18",4318.38
17547,2025-01-02,"2025-08-18",2934.31
17775,2025-07-06,"2025-08-18",6058.6
17798,2025-06-29,"2025-08-18",10776.3
17874,2025-06-03,"2025-08-18",17035.85
18454,2025-06-27,"2025-08-18",7557.43
18740,2025-01-16,"2025-08-18",1590.83
18755,2025-05-29,"2025-08-18",21841.03
15714,2024-04-22,"2025-08-19",889.44
15890,2024-09-12,"2025-08-19",1779.29
15969,2024-12-30,"2025-08-19",10142.97
16506,2024-09-22,"2025-08-19",1030.1
17442,2025-03-14,"2025-08-19",15285.18
18165,2025-07-21,"2025-08-19",1323.88
12356,2023-09-12,"2025-08-20",2396.11
15655,2024-12-13,"2025-08-20",301.07
16084,2024-06-11,"2025-08-20",4741.58
16559,2025-06-16,"2025-08-20",2223.04
16674,2025-07-23,"2025-08-20",0
16698,2025-05-24,"2025-08-20",8136.35
16746,2025-05-23,"2025-08-20",27288.99
16827,2025-05-13,"2025-08-20",3388.52
16900,2025-07-31,"2025-08-20",24714.01
17152,2025-03-16,"2025-08-20",2359.17
17409,2025-06-27,"2025-08-20",3027.7
17473,2025-01-18,"2025-08-20",88.93
18169,2025-01-31,"2025-08-20",733.87
18469,2025-03-29,"2025-08-20",2385.87
12681,2023-12-01,"2025-08-21",851.9
14861,2024-11-15,"2025-08-21",1274.01
15655,2024-12-13,"2025-08-21",1804.59
15917,2024-10-28,"2025-08-21",3713.16
16088,2024-11-24,"2025-08-21",398.8
16216,2024-09-17,"2025-08-21",1213.26
16959,2025-05-21,"2025-08-21",1415.31
17375,2025-02-25,"2025-08-21",4885.98
17451,2025-02-22,"2025-08-21",287.94
17508,2025-01-26,"2025-08-21",7656.05
17616,2025-07-05,"2025-08-21",10168.07
15014,2024-11-28,"2025-08-22",0
16683,2025-07-28,"2025-08-22",160.49
16768,2025-06-30,"2025-08-22",24342.16
16802,2025-02-07,"2025-08-22",694.18
17371,2025-07-16,"2025-08-22",1252.55
17988,2025-01-05,"2025-08-22",1379.58
18007,2025-06-02,"2025-08-22",3454.19
18216,2025-07-01,"2025-08-22",3507.27
18265,2025-04-09,"2025-08-22",2837.52
18445,2025-06-03,"2025-08-22",0
18557,2025-06-24,"2025-08-22",5318.63
18722,2025-07-28,"2025-08-22",136.85
18778,2025-07-19,"2025-08-22",17427.82
13203,2023-09-09,"2025-08-23",2397.67
14898,2024-06-12,"2025-08-23",2129.64
15161,2024-06-16,"2025-08-23",8373.22
15976,2024-10-02,"2025-08-23",164.06
16631,2025-06-18,"2025-08-23",132.85
16637,2025-01-04,"2025-08-23",-728.22
16697,2025-07-24,"2025-08-23",195.47
16795,2025-03-20,"2025-08-23",20592.39
17087,2025-04-30,"2025-08-23",19675.97
17185,2025-07-01,"2025-08-23",-632.55
17238,2025-01-26,"2025-08-23",377.72
17842,2025-06-15,"2025-08-23",176.21
18479,2025-03-18,"2025-08-23",47.51
15398,2024-12-23,"2025-08-24",1751.02
16676,2025-07-13,"2025-08-24",25.26
17339,2025-06-07,"2025-08-24",9694.56
17434,2025-06-25,"2025-08-24",9383.29
17436,2025-07-18,"2025-08-24",903.96
17501,2025-07-25,"2025-08-24",0
17620,2025-02-22,"2025-08-24",541.27
18185,2025-04-07,"2025-08-24",0
18317,2025-01-15,"2025-08-24",14758.89
18365,2025-04-22,"2025-08-24",8825.08
18532,2025-06-15,"2025-08-24",2269.65
15041,2024-02-14,"2025-08-25",12277.42
15439,2024-05-03,"2025-08-25",4801.43
15645,2024-08-11,"2025-08-25",2355.65
17559,2025-02-06,"2025-08-25",7.76
17618,2025-06-01,"2025-08-25",14238.07
18160,2025-03-09,"2025-08-25",847.28
18445,2025-06-03,"2025-08-25",1241.63
18527,2025-07-04,"2025-08-25",430.9
18596,2025-04-12,"2025-08-25",29124.76
13863,2023-10-28,"2025-08-26",13615.32
14978,2024-04-02,"2025-08-26",89.76
16110,2024-09-28,"2025-08-26",284.71
16775,2025-07-14,"2025-08-26",45741.84
16957,2025-07-06,"2025-08-26",7142.76
17583,2025-05-14,"2025-08-26",2577.02
17745,2025-07-08,"2025-08-26",0
18136,2025-03-26,"2025-08-26",4112.59
18272,2025-04-09,"2025-08-26",4954.94
18392,2025-07-25,"2025-08-26",-394.11
18518,2025-07-13,"2025-08-26",2655.43
18726,2025-05-15,"2025-08-26",4093.53
10539,2022-10-16,"2025-08-27",703.49
16544,2025-02-22,"2025-08-27",2069.41
16664,2025-03-31,"2025-08-27",10571.35
16730,2025-05-09,"2025-08-27",42614.22
16796,2025-06-04,"2025-08-27",152.7
16988,2025-05-14,"2025-08-27",184.76
17144,2025-05-07,"2025-08-27",4793.56
17189,2025-07-28,"2025-08-27",5857.31
17336,2025-04-11,"2025-08-27",782.91
17470,2025-06-20,"2025-08-27",6094.98
17562,2025-06-02,"2025-08-27",11485.91
17756,2025-06-16,"2025-08-27",5951.92
17833,2025-08-17,"2025-08-27",1866.42
17964,2025-07-24,"2025-08-27",0
18311,2025-05-06,"2025-08-27",563.93
14430,2024-07-11,"2025-08-28",0
15962,2024-11-12,"2025-08-28",12653.38
16280,2024-11-18,"2025-08-28",6407.62
16699,2025-06-22,"2025-08-28",5061.11
16929,2025-08-06,"2025-08-28",14902.98
17341,2025-05-28,"2025-08-28",9012.43
17586,2025-06-18,"2025-08-28",33546.82
18340,2025-04-05,"2025-08-28",2243.53
18656,2025-01-12,"2025-08-28",8699.65
18694,2025-07-07,"2025-08-28",26579.46
18713,2025-04-07,"2025-08-28",-407.71
15268,2024-09-13,"2025-08-29",723.13
15723,2024-05-23,"2025-08-29",105.33
15887,2024-08-21,"2025-08-29",1643.13
16618,2025-07-20,"2025-08-29",-563.55
16651,2025-06-29,"2025-08-29",1696.78
17157,2025-01-26,"2025-08-29",-459.42
17412,2025-06-25,"2025-08-29",163519.27
17968,2025-08-03,"2025-08-29",9023.06
18099,2025-04-19,"2025-08-29",-567.93
14135,2023-10-20,"2025-08-30",11521.26
15614,2024-12-27,"2025-08-30",1520
16568,2025-03-04,"2025-08-30",169.92
16619,2025-01-23,"2025-08-30",14793.36
16631,2025-06-18,"2025-08-30",76.64
16957,2025-07-06,"2025-08-30",0
17431,2025-03-08,"2025-08-30",4594.19
17527,2025-02-05,"2025-08-30",4752.13
18625,2025-04-09,"2025-08-30",8502.11
13320,2023-12-03,"2025-08-31",4091.16
14394,2024-07-04,"2025-08-31",4923.93
14569,2024-04-16,"2025-08-31",501.64
14765,2024-06-29,"2025-08-31",1621.56
15611,2024-08-26,"2025-08-31",152.53
16393,2024-10-31,"2025-08-31",270812.62
16588,2025-06-21,"2025-08-31",2281.77
16791,2025-05-07,"2025-08-31",45.81
17205,2025-08-08,"2025-08-31",1042.66
17550,2025-08-02,"2025-08-31",3468.56
17950,2025-04-07,"2025-08-31",1701.94
17994,2025-07-19,"2025-08-31",7384.99
18499,2025-02-20,"2025-08-31",0
14568,2024-08-25,"2025-09-01",680.77
14846,2024-12-23,"2025-09-01",1581.25
16659,2025-03-30,"2025-09-01",-559.51
16856,2025-03-18,"2025-09-01",2480.94
17060,2025-03-09,"2025-09-01",6330.15
17164,2025-06-06,"2025-09-01",566.1
17216,2025-03-27,"2025-09-01",1011.74
17285,2025-05-14,"2025-09-01",1162.25
17549,2025-04-13,"2025-09-01",7253.36
17581,2025-04-14,"2025-09-01",13909.4
18139,2025-03-21,"2025-09-01",1930.96
18770,2025-02-28,"2025-09-01",46383.31
15482,2024-12-11,"2025-09-02",4776.52
16548,2025-05-27,"2025-09-02",1600.08
16999,2025-07-17,"2025-09-02",0
17042,2025-02-05,"2025-09-02",20713.17
17512,2025-02-19,"2025-09-02",211.71
17933,2025-07-16,"2025-09-02",13.3
16621,2025-04-29,"2025-09-03",3926.94
16833,2025-05-08,"2025-09-03",3426.27
17145,2025-08-11,"2025-09-03",15512.75
17335,2025-06-07,"2025-09-03",278.86
17808,2025-06-13,"2025-09-03",396.2
17933,2025-07-16,"2025-09-03",694.53
15943,2024-12-29,"2025-09-04",2058.64
16316,2024-01-11,"2025-09-04",2055.1
16369,2024-12-17,"2025-09-04",308.19
16582,2025-07-03,"2025-09-04",5319.1
16967,2025-07-07,"2025-09-04",2838.98
17521,2025-06-07,"2025-09-04",1515.71
17964,2025-07-24,"2025-09-04",7078.31
18360,2025-05-14,"2025-09-04",28340.47
14402,2024-06-05,"2025-09-05",649.92
15298,2024-08-24,"2025-09-05",-652.61
15806,2024-11-22,"2025-09-05",1652.98
16880,2025-01-22,"2025-09-05",6245.01
16928,2025-05-03,"2025-09-05",0
17106,2025-06-24,"2025-09-05",3468.95
17342,2025-02-10,"2025-09-05",143.83
17470,2025-06-20,"2025-09-05",761.82
17728,2025-03-06,"2025-09-05",2573
17791,2025-06-20,"2025-09-05",3594.46
17815,2025-05-25,"2025-09-05",182.35
18167,2025-05-11,"2025-09-05",4825.09
18176,2025-04-05,"2025-09-05",4813.69
18518,2025-07-13,"2025-09-05",300.65
15780,2024-12-24,"2025-09-06",3448.12
15886,2024-06-01,"2025-09-06",340.25
16062,2024-09-04,"2025-09-06",445.44
17045,2025-07-25,"2025-09-06",28691.72
17146,2025-02-13,"2025-09-06",15534.81
17988,2025-01-05,"2025-09-06",3827.35
18043,2025-07-14,"2025-09-06",1148.4
18114,2025-03-27,"2025-09-06",17345.95
18169,2025-01-31,"2025-09-06",909.68
18324,2025-02-14,"2025-09-06",71595.46
14784,2024-09-23,"2025-09-07",570.13
14801,2024-11-05,"2025-09-07",11500.64
15405,2024-10-17,"2025-09-07",4039.92
15637,2024-05-05,"2025-09-07",7196.73
15724,2024-12-06,"2025-09-07",7982.91
16697,2025-07-24,"2025-09-07",1341.22
16838,2025-04-02,"2025-09-07",5422.96
17672,2025-07-02,"2025-09-07",135462.35
17822,2025-08-18,"2025-09-07",3381.41
18335,2025-01-01,"2025-09-07",137.63
18361,2025-06-23,"2025-09-07",84059.99
18463,2025-07-21,"2025-09-07",346413.84
18738,2025-06-21,"2025-09-07",5571.23
15208,2024-12-30,"2025-09-08",408.53
15930,2024-12-05,"2025-09-08",730.24
16405,2024-11-21,"2025-09-08",116.13
16670,2025-06-28,"2025-09-08",4947.07
16781,2025-02-02,"2025-09-08",12393.59
16857,2025-04-03,"2025-09-08",3989.41
17307,2025-02-24,"2025-09-08",467.7
17369,2025-06-26,"2025-09-08",1710.29
17394,2025-04-27,"2025-09-08",2519.54
17615,2025-08-03,"2025-09-08",11274.51
18129,2025-06-07,"2025-09-08",448.41
18176,2025-04-05,"2025-09-08",148.38
18674,2025-01-25,"2025-09-08",1192.67
14481,2024-09-07,"2025-09-09",5181.37
15825,2024-10-20,"2025-09-09",631.03
16912,2025-04-30,"2025-09-09",371.88
16931,2025-06-07,"2025-09-09",5135.2
17701,2025-04-25,"2025-09-09",796.47
17760,2025-07-05,"2025-09-09",1183.4
17831,2025-05-22,"2025-09-09",861.59
18144,2025-04-15,"2025-09-09",1239.7
14428,2024-12-22,"2025-09-10",15284.3
15079,2024-10-22,"2025-09-10",1202.71
15976,2024-10-02,"2025-09-10",119.71
16676,2025-07-13,"2025-09-10",117.2
16820,2025-08-21,"2025-09-10",564.53
16967,2025-07-07,"2025-09-10",1410.03
16993,2025-04-15,"2025-09-10",7849.34
18075,2025-08-23,"2025-09-10",10927.45
18207,2025-08-05,"2025-09-10",5160
18208,2025-06-20,"2025-09-10",58.67
18690,2025-06-21,"2025-09-10",3519.45
15136,2024-04-08,"2025-09-11",296.41
16466,2024-09-09,"2025-09-11",2837.58
16971,2025-06-27,"2025-09-11",4865.29
17076,2025-04-05,"2025-09-11",5395.51
17420,2025-06-28,"2025-09-11",3423.01
17930,2025-06-08,"2025-09-11",388.41
18129,2025-06-07,"2025-09-11",509.48
18314,2025-07-10,"2025-09-11",7454.58
14633,2024-04-03,"2025-09-12",2425.28
15532,2024-06-24,"2025-09-12",33123.98
16381,2024-12-19,"2025-09-12",0
16572,2025-04-01,"2025-09-12",-404.5
16671,2025-08-07,"2025-09-12",1046.75
16693,2025-06-15,"2025-09-12",51443.96
17113,2025-04-10,"2025-09-12",20632.99
17619,2025-05-25,"2025-09-12",3769.12
18008,2025-05-01,"2025-09-12",10265.65
18168,2025-08-01,"2025-09-12",1483.15
18283,2025-06-27,"2025-09-12",535.29
18308,2025-07-18,"2025-09-12",29.95
18727,2025-05-28,"2025-09-12",46701.9
15525,2024-07-04,"2025-09-13",1378.06
15634,2024-02-25,"2025-09-13",-625.9
15734,2024-10-19,"2025-09-13",113572.3
15778,2024-11-01,"2025-09-13",5208.89
16582,2025-07-03,"2025-09-13",0
17027,2025-02-04,"2025-09-13",319.32
17037,2025-06-18,"2025-09-13",0
17326,2025-06-18,"2025-09-13",26292.23
17600,2025-05-10,"2025-09-13",585.52
17813,2025-04-03,"2025-09-13",1996.32
17817,2025-08-24,"2025-09-13",10456.6
17933,2025-07-16,"2025-09-13",751.45
18420,2025-01-25,"2025-09-13",69.14
18776,2025-07-01,"2025-09-13",0
16057,2024-08-13,"2025-09-14",1930.61
16117,2024-09-18,"2025-09-14",7038.35
16712,2025-05-30,"2025-09-14",3666.24
17308,2025-07-04,"2025-09-14",771.19
17872,2025-05-02,"2025-09-14",1280.89
18014,2025-01-03,"2025-09-14",17686.32
18043,2025-07-14,"2025-09-14",1262.98
15461,2024-11-04,"2025-09-15",321.31
16748,2025-03-31,"2025-09-15",18958.77
16912,2025-04-30,"2025-09-15",3754.37
17045,2025-07-25,"2025-09-15",39632.01
17157,2025-01-26,"2025-09-15",1050
17394,2025-04-27,"2025-09-15",615
17431,2025-03-08,"2025-09-15",3600.13
17431,2025-03-08,"2025-09-15",5084.5
17448,2025-08-18,"2025-09-15",1741.49
18144,2025-04-15,"2025-09-15",1791.38
18479,2025-03-18,"2025-09-15",13.71
18488,2025-05-02,"2025-09-15",1727.59
18533,2025-05-06,"2025-09-15",20107.57
18651,2025-03-28,"2025-09-15",1665.63
15445,2024-03-27,"2025-09-16",2232.51
16885,2025-06-12,"2025-09-16",22717.83
17038,2025-08-01,"2025-09-16",-633.91
17152,2025-03-16,"2025-09-16",211.02
17234,2025-05-12,"2025-09-16",9766.17
17290,2025-02-06,"2025-09-16",368.01
17893,2025-04-30,"2025-09-16",9881.21
18420,2025-01-25,"2025-09-16",440.47
18649,2025-04-09,"2025-09-16",158903.83
18707,2025-08-02,"2025-09-16",4700.66
16622,2025-04-10,"2025-09-17",9968.28
16999,2025-07-17,"2025-09-17",25552.3
17091,2025-02-18,"2025-09-17",15641.47
17339,2025-06-07,"2025-09-17",24654.97
17375,2025-02-25,"2025-09-17",4475.74
17456,2025-07-07,"2025-09-17",0
18277,2025-03-17,"2025-09-17",587.24
18374,2025-07-06,"2025-09-17",0
18534,2025-07-10,"2025-09-17",832.59
14776,2024-10-03,"2025-09-18",2763.14
15193,2024-11-12,"2025-09-18",1136.61
15241,2024-11-05,"2025-09-18",1062.42
15279,2024-09-09,"2025-09-18",7650.22
16649,2025-06-30,"2025-09-18",127.48
16751,2025-05-11,"2025-09-18",3742.93
16771,2025-06-14,"2025-09-18",1141.42
16811,2025-05-09,"2025-09-18",673.3
17551,2025-08-13,"2025-09-18",1759.87
17701,2025-04-25,"2025-09-18",1087.53
17747,2025-09-06,"2025-09-18",2688.84
17835,2025-02-18,"2025-09-18",38622.53
18284,2025-05-31,"2025-09-18",11899.65
18318,2025-04-21,"2025-09-18",2279.86
18555,2025-07-12,"2025-09-18",5600.5
18690,2025-06-21,"2025-09-18",1050.1
18769,2025-04-03,"2025-09-18",1023.57
13389,2023-12-06,"2025-09-19",561.97
14425,2024-10-30,"2025-09-19",1438.15
15577,2024-09-05,"2025-09-19",8676.11
16830,2025-05-21,"2025-09-19",1980.11
16905,2025-07-11,"2025-09-19",2355.43
16949,2025-05-24,"2025-09-19",2297.54
17516,2025-03-20,"2025-09-19",3311.14
17651,2025-04-24,"2025-09-19",3804.29
17776,2025-07-20,"2025-09-19",2847.78
17791,2025-06-20,"2025-09-19",94180.83
18028,2025-04-09,"2025-09-19",12254.75
18039,2025-06-11,"2025-09-19",675.19
18102,2025-06-12,"2025-09-19",3888.74
18321,2025-03-07,"2025-09-19",14358.8
18518,2025-07-13,"2025-09-19",1234.49
18527,2025-07-04,"2025-09-19",5926.76
10931,2022-08-24,"2025-09-20",1051.09
14267,2023-11-07,"2025-09-20",17459.83
15180,2024-12-25,"2025-09-20",0
15668,2024-11-15,"2025-09-20",6793.98
16212,2024-10-29,"2025-09-20",0
16679,2025-06-17,"2025-09-20",5586.26
17102,2025-05-15,"2025-09-20",1346.33
17688,2025-05-25,"2025-09-20",1181.83
17710,2025-03-31,"2025-09-20",1790.63
18408,2025-05-31,"2025-09-20",6385.57
18660,2025-05-23,"2025-09-20",15958.21
18755,2025-05-29,"2025-09-20",23008.63
15160,2024-07-12,"2025-09-21",1573.79
15749,2024-07-04,"2025-09-21",2851.45
16728,2025-05-19,"2025-09-21",2160.04
16769,2025-08-11,"2025-09-21",2907.85
17399,2025-08-22,"2025-09-21",24004.75
17501,2025-07-25,"2025-09-21",76.2
17988,2025-01-05,"2025-09-21",1330.49
18076,2025-07-04,"2025-09-21",7533.79
18079,2025-06-16,"2025-09-21",28393.81
18520,2025-08-18,"2025-09-21",3613.95
14448,2024-09-07,"2025-09-22",1125.12
15769,2024-07-03,"2025-09-22",55.15
15851,2024-12-14,"2025-09-22",779.58
16220,2024-11-20,"2025-09-22",4808.16
16324,2024-07-04,"2025-09-22",2809.66
16635,2025-01-14,"2025-09-22",2903.84
16855,2025-08-12,"2025-09-22",18504.85
18001,2025-05-27,"2025-09-22",-462.54
18359,2025-03-28,"2025-09-22",712.36
18431,2025-07-15,"2025-09-22",1655.97
15553,2024-11-25,"2025-09-23",247.14
16899,2025-08-03,"2025-09-23",6278.17
17263,2025-04-14,"2025-09-23",4685.17
17545,2025-04-09,"2025-09-23",710.18
17806,2025-05-04,"2025-09-23",120.72
17934,2025-02-18,"2025-09-23",24521.52
17975,2025-07-20,"2025-09-23",1921.05
18118,2025-01-10,"2025-09-23",6491.58
18198,2025-07-18,"2025-09-23",895.84
18518,2025-07-13,"2025-09-23",1023.67
14482,2024-04-11,"2025-09-24",8661.04
14879,2024-05-10,"2025-09-24",2960.29
15107,2024-12-01,"2025-09-24",848.56
15453,2024-11-16,"2025-09-24",1358.47
17273,2025-05-29,"2025-09-24",1269.57
17307,2025-02-24,"2025-09-24",459.64
17599,2025-07-28,"2025-09-24",5654.36
17831,2025-05-22,"2025-09-24",776.54
18409,2025-04-11,"2025-09-24",31108.75
18513,2025-06-11,"2025-09-24",171.98
18642,2025-07-07,"2025-09-24",5432.09
15234,2024-09-29,"2025-09-25",187.84
15459,2024-12-14,"2025-09-25",159.21
16349,2024-10-22,"2025-09-25",0
16600,2025-06-28,"2025-09-25",980.69
16615,2025-02-23,"2025-09-25",1265.67
18217,2025-09-13,"2025-09-25",11.79
18467,2025-02-08,"2025-09-25",7318.81
14905,2024-08-01,"2025-09-26",2897.9
15120,2024-03-18,"2025-09-26",11071.6
16779,2025-09-15,"2025-09-26",7042.86
16900,2025-07-31,"2025-09-26",22859.31
17346,2025-03-24,"2025-09-26",951.76
17942,2025-08-21,"2025-09-26",5889.37
17991,2025-03-17,"2025-09-26",3730.73
18146,2025-05-05,"2025-09-26",788.07
18388,2025-02-25,"2025-09-26",61028.03
18522,2025-05-19,"2025-09-26",572.39
18557,2025-06-24,"2025-09-26",6025.76
18674,2025-01-25,"2025-09-26",1308.44
14196,2023-10-16,"2025-09-27",402.65
16920,2025-03-23,"2025-09-27",148.05
17174,2025-06-03,"2025-09-27",4104.82
17525,2025-06-22,"2025-09-27",173.74
17853,2025-02-21,"2025-09-27",3496.96
18597,2025-07-26,"2025-09-27",10973.63
14909,2024-01-15,"2025-09-28",5665.73
15239,2024-11-24,"2025-09-28",8952.91
15627,2024-06-01,"2025-09-28",52.83
16014,2024-11-06,"2025-09-28",1385.67
16057,2024-08-13,"2025-09-28",648.46
16252,2024-12-21,"2025-09-28",71.97
16590,2025-06-07,"2025-09-28",911.75
17013,2025-07-31,"2025-09-28",4966.76
17084,2025-04-11,"2025-09-28",880.84
17935,2025-02-19,"2025-09-28",2409.56
18001,2025-05-27,"2025-09-28",916.49
18397,2025-07-31,"2025-09-28",30750.48
14505,2024-11-10,"2025-09-29",3786.92
14750,2024-12-12,"2025-09-29",50853.56
15691,2024-04-11,"2025-09-29",2496.47
16633,2025-07-11,"2025-09-29",242207.79
16637,2025-01-04,"2025-09-29",11116.9
16653,2025-07-26,"2025-09-29",5715.62
16893,2025-06-01,"2025-09-29",883.59
17327,2025-06-26,"2025-09-29",58722.01
17648,2025-07-21,"2025-09-29",0
17786,2025-08-09,"2025-09-29",22038.03
17902,2025-01-14,"2025-09-29",789.63
17950,2025-04-07,"2025-09-29",0
18005,2025-04-12,"2025-09-29",19251.96
15723,2024-05-23,"2025-09-30",262.99
16393,2024-10-31,"2025-09-30",480548.64
16581,2025-04-02,"2025-09-30",862.84
16629,2025-08-16,"2025-09-30",1012.35
16863,2025-03-13,"2025-09-30",58966.49
17402,2025-06-03,"2025-09-30",12310.53
17860,2025-06-19,"2025-09-30",0
18153,2025-05-14,"2025-09-30",1977
18218,2025-07-19,"2025-09-30",1925.1
18253,2025-05-22,"2025-09-30",6087.39
18598,2025-04-26,"2025-09-30",1378.74
18657,2025-08-23,"2025-09-30",616.44
15259,2024-11-18,"2025-10-01",1307.64
16561,2025-09-14,"2025-10-01",4672.11
17163,2025-02-10,"2025-10-01",120651.6
17220,2025-05-02,"2025-10-01",14221.4
17302,2025-01-04,"2025-10-01",11848.27
17540,2025-07-17,"2025-10-01",2337.17
17969,2025-06-27,"2025-10-01",2205.33
18123,2025-07-29,"2025-10-01",736.56
18739,2025-07-16,"2025-10-01",13594.73
14553,2024-10-13,"2025-10-02",335.87
14972,2024-08-18,"2025-10-02",4245.75
16314,2024-09-28,"2025-10-02",5573.38
16988,2025-05-14,"2025-10-02",140.69
17176,2025-06-25,"2025-10-02",7150.61
17359,2025-05-05,"2025-10-02",1512.42
17536,2025-07-19,"2025-10-02",653.53
18182,2025-04-10,"2025-10-02",5064.85
18286,2025-09-06,"2025-10-02",1623.34
18311,2025-05-06,"2025-10-02",8238.19
18694,2025-07-07,"2025-10-02",19550.11
14999,2024-12-02,"2025-10-03",0
16934,2025-03-25,"2025-10-03",14733.31
17332,2025-08-05,"2025-10-03",1994.75
17361,2025-03-25,"2025-10-03",1909.83
17388,2025-07-24,"2025-10-03",278.85
17457,2025-08-04,"2025-10-03",22450.44
17509,2025-06-30,"2025-10-03",745.1
17690,2025-01-11,"2025-10-03",390.81
17856,2025-06-28,"2025-10-03",2275.61
18006,2025-05-15,"2025-10-03",13075.46
18027,2025-06-28,"2025-10-03",1723.62
18159,2025-06-05,"2025-10-03",337.55
18393,2025-01-14,"2025-10-03",1643.96
18451,2025-07-31,"2025-10-03",-584.73
15125,2024-10-02,"2025-10-04",2393.37
15436,2024-08-16,"2025-10-04",9826.79
15537,2024-11-18,"2025-10-04",921.4
16378,2024-09-15,"2025-10-04",17279.75
